"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper","sav_rate","gdp_sq","cs_sq","capital_share","tech_level","tc_share","he_pc","pop","tc","gdp_cf","gdp_cf_lower","gdp_cf_upper","cs_cf","cs_cf_lower","cs_cf_upper"
"23","Albania",2043,"Europe and central Asia",16670902.6213563,16674101.7730631,16673087.6410269,16675377.5715979,17.519504887527,85911473529.0238,222053938621.271,0.516049904761905,52.0044122388237,2.92962195244927,1336.38992999164,2614994,102380081.858681,85970081268.6306,85966467105.656,85974658841.7204,222321571293.51,222316677405.955,222327893171.566
"24","Albania",2044,"Europe and central Asia",16550132.5451519,16553404.7768814,16552366.6850592,16554705.8165625,17.519504887527,88749506381.7283,226002506494.071,0.516049904761905,53.4662765534438,2.98821439149826,1346.52876932515,2595657,104441882.809678,88812228195.7971,88808350668.1873,88817123436.5901,226284961801.948,226279679425.312,226291769554.243
"25","Albania",2045,"Europe and central Asia",16417388.9997919,16420740.7569607,16419676.4535976,16422069.3004044,17.519504887527,91681291909.6248,230250855277.571,0.516049904761905,54.9648894242667,3.04797867932822,1356.74452936925,2575704,106513818.981354,91748288473.3732,91744122395.2214,91753529825.1345,230548474072.099,230542776490.655,230555799058.728
"26","Albania",2046,"Europe and central Asia",16266991.4590243,16270419.7100724,16269329.9245483,16271774.5031321,17.519504887527,94709927174.8552,234800420930.747,0.516049904761905,56.5132504745259,3.10893825291478,1367.03779370115,2555136,108594202.149035,94781339237.9525,94776864735.3703,94786948729.189,235113556945.531,235107414366.894,235121433941.707
"27","Albania",2047,"Europe and central Asia",16068457.3773723,16071946.6667984,16070836.0350977,16073320.1908765,17.519504887527,97838611549.1104,239653110204.581,0.516049904761905,58.1724933505269,3.17111701797308,1377.40915032553,2534026,110684370.296469,97914563729.6661,97909764950.8564,97920553576.8269,239982125625.064,239975506264.661,239990591526.523
"28","Albania",2048,"Europe and central Asia",15861265.3700152,15864814.6561779,15863683.4678474,15866206.2967698,17.519504887527,101070650093.363,244811295026.587,0.516049904761905,59.8777319218595,3.23453935833254,1387.8591917081,2512440,112785571.681403,101151286889.718,101146141459.875,101157681159.203,245156557475.694,245149428361.023,245165649473.646
"29","Albania",2049,"Europe and central Asia",15623682.8706009,15627272.8895437,15626127.203866,15628675.0448152,17.519504887527,104409457049.25,250277807758.22,0.516049904761905,61.6766835567999,3.29923014549919,1398.38851480944,2490392,114896863.35889,104494880180.281,104489378405.435,104501687273.064,250639693726.093,250632019613.323,250649451368.503
"30","Albania",2050,"Europe and central Asia",15357527.0354174,15361155.3371302,15359995.8564345,15362565.8157827,17.519504887527,107858559445.785,256055937301.093,0.516049904761905,63.5754527449383,3.36521474840918,1408.99772111914,2467908,117017829.9644,107948926494.807,107943040031.611,107956172968.642,256434824041.78,256426569750.935,256445286371.022
"31","Algeria",2021,"Middle East and north Africa",120863614.689515,120863614.689515,120863614.689515,120863614.689515,42.5352876562865,4.87e+11,2468291860530.27,0.516049904761905,33.0643223141812,3.08233781345566,672.252513,43812345,907839693.260742,486999999999.999,486999999999.999,486999999999.999,2468291860530.27,2468291860530.27,2468291860530.27
"32","Algeria",2022,"Middle East and north Africa",121757136.429123,121767927.69307,121763806.84507,121773217.664973,42.5352876562865,5.02584e+11,2552024118389.87,0.516049904761905,33.4485242985353,3.14398456972477,690.898048285677,44543592,967563790.931403,502643789520.987,502635011244.408,502655058067.669,2552410270614.86,2552410270614.86,2552410270614.86
"33","Algeria",2023,"Middle East and north Africa",122481543.777345,122498750.747025,122492263.731582,122506984.075627,42.5352876562865,521858096400,2638198462584.85,0.516049904761905,34.0730810719853,3.20686426111926,710.060734462376,45262858,1030666233.09252,521972878681.169,521958256717.046,521991441575.737,2639002294885.06,2638998561019.86,2639007087993.8
"34","Algeria",2024,"Middle East and north Africa",122932442.858517,122953542.743184,122945667.980844,122963470.45004,42.5352876562865,538207910560.212,2728262381916.97,0.516049904761905,34.5088243851134,3.27100154634165,729.754915180734,45950103,1096842493.67537,538374995143.705,538356268641.714,538398615950.957,2729513242422.66,2729503475756.22,2729525691656.57
"35","Algeria",2025,"Middle East and north Africa",123259502.421482,123283049.838826,123274325.271356,123294013.480358,42.5352876562865,551797660301.857,2820777545766.79,0.516049904761905,34.7660673936392,3.33642157726848,749.995331925593,46607400,1166257253.70684,552015441280.181,551993649215.618,552042844632.455,2822503478265.24,2822486234560.64,2822525352215.77
"36","Algeria",2026,"Middle East and north Africa",123460304.637572,123485490.187124,123476191.566406,123497174.869236,42.5352876562865,562165938338.929,2914447390568.51,0.516049904761905,34.8344889057482,3.40315000881385,770.797135050295,47236661,1239082935.43944,562433110003.48,562408860186.072,562463600518.575,2916675731085.3,2916650080248.58,2916708167433.02
"37","Algeria",2027,"Middle East and north Africa",123560470.1586,123586872.818482,123577135.167462,123599129.33592,42.5352876562865,571908274050.343,3007843920018.21,0.516049904761905,34.8866982070209,3.47121300899013,792.175895117019,47839513,1315496321.20157,572225052840.782,572198595217.967,572258365296.961,3010601533236.1,3010566850211.63,3010645316994.74
"38","Algeria",2028,"Middle East and north Africa",123585075.094628,123612492.17455,123602376.764239,123625249.37764,42.5352876562865,581647871957.42,3100714553514.71,0.516049904761905,34.9588972525673,3.54063726916991,814.147614551658,48420503,1395770090.91901,582015262884.083,581986673464.095,582051319479.987,3104028578985.79,3103984376286.57,3104084343105.56
"39","Algeria",2029,"Middle East and north Africa",123523033.227602,123551332.914855,123540887.653092,123564520.44154,42.5352876562865,591406376115.457,3193084421322.74,0.516049904761905,35.0530998797991,3.61145001455333,836.728739621953,48979966,1480078581.03645,591825647185.197,591794975259.474,591864365487.601,3196982711130.93,3196928557974.64,3197051023821.5
"40","Algeria",2030,"Middle East and north Africa",123482207.068362,123511313.242439,123500568.669509,123524882.263407,42.5352876562865,601328602016.482,3284986603554.93,0.516049904761905,35.1611087116569,3.6836790148444,859.936172747847,49522550,1568740095.51213,601801297803.852,601768571168.197,601842619386.986,3289497872710.27,3289433380819.96,3289579238707.61
"41","Algeria",2031,"Middle East and north Africa",123479142.598646,123508972.95342,123497964.302207,123522866.274057,42.5352876562865,611417296475.857,3376514124004.42,0.516049904761905,35.2791451395617,3.7573525951413,883.787285153283,50052016,1662077520.25756,611945060783.876,611910328359.5,611988892028.994,3381668160327.1,3381592972662.68,3381763034278.82
"42","Algeria",2032,"Middle East and north Africa",123548111.431834,123578617.124146,123567364.881822,123592804.465953,42.5352876562865,621675252393.199,3467756523640.49,0.516049904761905,35.4009251530726,3.8324996470441,908.299929868913,50571104,1760410048.42514,622259921074.819,622223208676.47,622306216300.077,3473584313667.91,3473498111850.1,3473693087668.24
"43","Algeria",2033,"Middle East and north Africa",123744818.671177,123775948.953002,123764472.869109,123790404.459949,42.5352876562865,632105309525.552,3558800054351.86,0.516049904761905,35.5170651123831,3.90914963998499,933.492455095441,51082858,1864096086.72722,632748812636.7,632710162849.44,632797513314.65,3565333940861.5,3565236433410.33,3565456967969.05
"44","Algeria",2034,"Middle East and north Africa",124069991.165271,124101684.856279,124090008.351972,124116380.171968,42.5352876562865,642710355273.529,3649727863331.62,0.516049904761905,35.6264200305566,3.98733263278471,959.383717937616,51590833,1973546442.27333,643414732143.79,643374204239.223,643465764301.373,3657001670047.86,3656892598171.06,3657139260773.49
"45","Algeria",2035,"Middle East and north Africa",124583912.676956,124616132.550181,124604270.15026,124631051.010355,42.5352876562865,653493325480.646,3740620168577.38,0.516049904761905,35.7191833919398,4.06707928544038,985.993098519151,52099174,2089235283.99927,654260782857.977,654218434779.274,654314075878.496,3748669347342.01,3748548490398.26,3748821765206.38
"46","Algeria",2036,"Middle East and north Africa",125293920.178821,125326622.012587,125314590.937047,125341743.699217,42.5352876562865,664457205246.063,3831554425956.33,0.516049904761905,35.793608368691,4.14842087114919,1013.34051448913,52605865,2211425857.07738,665290082371.226,665245988075.098,665345546316.41,3840416248223.68,3840283421250.03,3840583713534.42
"47","Algeria",2037,"Middle East and north Africa",126214706.224306,126247855.320287,126235669.332151,126263164.36547,42.5352876562865,675605029750.965,3922605488262.85,0.516049904761905,35.8471149144526,4.23138928857219,1041.44643593075,53115893,2340692738.11984,676505841501.333,676460076073.834,676563384634.241,3932319122447.46,3932174181186.79,3932501806241.28
"48","Algeria",2038,"Middle East and north Africa",127397969.793353,127431538.735683,127419208.982938,127447022.414608,42.5352876562865,686939885098.803,4013845756674.62,0.516049904761905,35.8720339578734,4.31601707434362,1070.33190068362,53626849,2477330235.1439,687911305840.235,687863956744.324,687970820835.995,4024452492408.57,4024295331754.7,4024650518149.81
"49","Algeria",2039,"Middle East and north Africa",128801137.874447,128835086.054447,128822628.733749,128850725.303747,42.5352876562865,698464909169.636,4105345324993.43,0.516049904761905,35.8748024026285,4.40233741583048,1100.01853009096,54140689,2621845555.5919,699509790322.295,699460952877.895,699571160295.494,4116888660089.12,4116719217393.79,4117102099417.94
"50","Algeria",2040,"Middle East and north Africa",130403015.587179,130437333.346288,130424753.163601,130453123.335284,42.5352876562865,710183292488.803,4197172117037.29,0.516049904761905,35.8588126056604,4.49038416414709,1130.52854518362,54656825,2774657807.49267,711304785176.852,711254520971.632,711367935296.27,4209697938131.11,4209516194423.09,4209926809388.13
"51","Algeria",2041,"Middle East and north Africa",132181589.343698,132216265.72447,132203567.986892,132232201.094441,42.5352876562865,722098279110.172,4289392017532.42,0.516049904761905,35.8275972516694,4.58019184743003,1161.88478331298,55178048,2936385467.3729,723299759389.921,723248127568.103,723364618720.155,4302948786392.35,4302754749845.46,4303193075171.47
"52","Algeria",2042,"Middle East and north Africa",134096719.390599,134131754.259012,134118940.246428,134147834.42497,42.5352876562865,734213167514.206,4382068996836.41,0.516049904761905,35.787136247547,4.67179568437866,1194.11071524513,55703269,3107485562.17059,735498301038.006,735445339743.131,735564824391.404,4396707980351.71,4396501683888.23,4396967642794.56
"53","Algeria",2043,"Middle East and north Africa",136131831.626034,136167244.681071,136154308.4852,136183477.908226,42.5352876562865,746531311521.096,4475265229807.09,0.516049904761905,35.739950988739,4.76523159806623,1227.23046272922,56226850,3288167205.09428,747904074052.369,747849796802.289,747972246789.844,4491040677310.49,4490822168431.06,4491315652530.92
"54","Algeria",2044,"Middle East and north Africa",138202793.247509,138238581.247183,138225525.69656,138254965.909422,42.5352876562865,759056121219.216,4569041209116.48,0.516049904761905,35.6974674315231,4.86053623002754,1261.26881655309,56751123,3479095121.76209,760520730627.972,760465152397.152,760590539424.508,4586010424115.53,4585779753695.62,4586300648044.93
"55","Algeria",2045,"Middle East and north Africa",140262447.74234,140298668.642059,140285473.498854,140315230.084076,42.5352876562865,771791063909.152,4663455853293.9,0.516049904761905,35.6655581645407,4.9577469546281,1296.25125509961,57273460,3680670723.8988,773352207750.773,773295265014.633,773423732382.45,4681679426485.93,4681436649226.66,4681984832591.28
"56","Algeria",2046,"Middle East and north Africa",142294609.741184,142331340.615652,142317978.556836,142348112.685161,42.5352876562865,784739665063.571,4758566609768.48,0.516049904761905,35.6457445670906,5.05690189372066,1332.2039634178,57793856,3893470792.34598,786402373580.82,786343975089.959,786475727502.373,4778108625204.76,4777853766051.84,4778429184212.67
"57","Algeria",2047,"Middle East and north Africa",144251370.773656,144288692.090651,144275134.528259,144305710.259348,42.5352876562865,797905509303.193,4854429553167.82,0.516049904761905,35.6435210784585,5.15803993159508,1369.15385282286,58307157,4117739031.13653,799675150274.281,799615184056.008,799750473003.191,4875357804684.33,4875090848522.97,4875693537043.38
"58","Algeria",2048,"Middle East and north Africa",146079100.104188,146117106.492283,146103319.496196,146134412.827139,42.5352876562865,811292241389.141,4951099479116.9,0.516049904761905,35.6648453718152,5.26120073022696,1407.1285810398,58811239,4353905363.90216,813174560273.65,813112879301.184,813252034961.215,4973485532076.95,4973206416920.22,4973836516557.46
"59","Algeria",2049,"Middle East and north Africa",147817007.690936,147855832.683113,147841767.636579,147873486.712174,42.5352876562865,824903567231.933,5048629993769.06,0.516049904761905,35.7038980541922,5.36642474483152,1446.1565729058,59299562,4602055425.89725,826904703021.651,826841121383.666,826984558746.067,5072549340004.06,5072257944426.1,5072915729341.76
"60","Algeria",2050,"Middle East and north Africa",149315328.751371,149355074.227621,149340693.810075,149373121.090375,42.5352876562865,838743254917.408,5147073599289.68,0.516049904761905,35.778521540473,5.47375323972816,1486.26704164678,59771863,4862715428.41204,840869683147.377,840803996586.301,840952171178.575,5172605664590.98,5172301794159.31,5172987701323.89
"61","Argentina",2021,"Latin America and Caribbean",224637210.854542,224637210.854542,224637210.854542,224637210.854542,14.9060153153406,9.89e+11,3146555820250.92,0.54392,56.5777377879539,2.25207495103112,2323.078206,45163623,2362846146.80391,988999999999.999,988999999999.999,988999999999.999,3146555820250.92,3146555820250.92,3146555820250.92
"62","Argentina",2022,"Latin America and Caribbean",227127490.301899,227151109.737413,227147676.943499,227154873.780879,14.9060153153406,1038014840000,3136648520707.09,0.54392,59.1116658255334,2.29711645005174,2347.68542429848,45389937,2447837002.48499,1038126712419.72,1038118179065.78,1038136069137.29,3137000726915.61,3137000726915.61,3137000726915.61
"63","Argentina",2023,"Latin America and Caribbean",229582198.224533,229618643.158368,229613528.949699,229624215.103952,14.9060153153406,1012064469000,3134542745697.64,0.54392,57.3154279447674,2.34305877905278,2372.55329468816,45630699,2536625079.78592,1012257311819.03,1012244861443.41,1012270877711.96,3135258892274.24,3135257620291.2,3135260286988
"64","Argentina",2024,"Latin America and Caribbean",232075157.746735,232118757.279076,232112809.989671,232125197.670929,14.9060153153406,1039896241897.5,3128674093163.02,0.54392,58.5967236211921,2.38991995463383,2397.68457812769,45917069,2631173966.65329,1040167308488.74,1040152347979.84,1040183513595.73,3129761287313.82,3129758223075.02,3129764634425.96
"65","Argentina",2025,"Latin America and Caribbean",234539296.423501,234587119.555041,234580733.705891,234593999.041825,14.9060153153406,1073692869759.17,3127247481585.76,0.54392,60.1670599687591,2.43771835372651,2423.08206482121,46198664,2728858814.62802,1074041411026.86,1074024703340.98,1074059418950.86,3128712924451.07,3128707783408.47,3128718519743.33
"66","Argentina",2026,"Latin America and Caribbean",236946635.455432,236997187.165218,236990536.28893,237004328.046194,14.9060153153406,1105903655851.95,3130929931112.5,0.54392,61.5957386872276,2.48647272080104,2448.74857452811,46476376,2829828731.27863,1106330139940.22,1106312064985.45,1106349559582.48,3132780819562.12,3132773445121.43,3132788819353.68
"67","Argentina",2027,"Latin America and Caribbean",239221247.680637,239273752.919385,239266908.910275,239281088.209714,14.9060153153406,1136316006387.88,3139229602871.08,0.54392,62.8856121443989,2.53620217521706,2474.6869568761,46750613,2934211735.86588,1136822041537.16,1136802753975.23,1136842729620.82,3141473333385.81,3141463633411.64,3141483827882.65
"68","Argentina",2028,"Latin America and Caribbean",241372156.176995,241426192.952197,241419187.956021,241433694.566867,14.9060153153406,1164723906547.58,3151647560670.37,0.54392,64.0292971692735,2.5869262187214,2500.90009167758,47021302,3042110851.82346,1165311381709.5,1165290953747.6,1165333275641.11,3154291908386.95,3154279818404.55,3154304961927.86
"69","Argentina",2029,"Latin America and Caribbean",243425173.686554,243480549.140701,243473392.848601,243488210.560559,14.9060153153406,1153829402103.66,3167679106528.26,0.54392,62.9929065561046,2.63866474309583,2527.39088924939,47287589,3153579628.69212,1154479304991.42,1154458435643.88,1154501665187.51,3170732263506.11,3170717733027.7,3170747927882.78
"70","Argentina",2030,"Latin America and Caribbean",245436981.452721,245493616.512153,245486310.283404,245501437.439771,14.9060153153406,1143036801833.27,3181285138592.33,0.54392,62.0036213970203,2.69143803795775,2554.16229073588,47549610,3268735908.32281,1143748369920.41,1143727084535.17,1143771172264.7,3184752585407.7,3184735670665.07,3184770799579.78
"71","Argentina",2031,"Latin America and Caribbean",247381033.389567,247438894.489512,247431438.367708,247446874.86081,14.9060153153406,1132345152553.02,3192602122403.96,0.54392,61.0616610037098,2.7452667987169,2581.21726843554,47807511,3387702411.40393,1133117901791.92,1133096218941.47,1133141126416.48,3196489501601.72,3196470259793.44,3196510203986.13
"72","Argentina",2032,"Latin America and Caribbean",249182352.344676,249241415.926115,249233811.14191,249249554.046843,14.9060153153406,1121753509995.34,3201759558145.83,0.54392,60.173610764343,2.80017213469124,2608.55882613091,48059528,3510466764.99378,1122587162199.18,1122565096444.01,1122610792648.88,3206072725943.89,3206051214177.01,3206095855075.17
"73","Argentina",2033,"Latin America and Caribbean",250865912.21388,250926166.72926,250918414.48471,250934460.811153,14.9060153153406,1111260938725.08,3208880330238.82,0.54392,59.3326889674876,2.85617557738506,2636.18999942213,48309021,3637389810.56823,1112155356907.22,1112132923254.34,1112179375968.67,3213625374685.78,3213601649382.4,3213650869718.95
"74","Argentina",2034,"Latin America and Caribbean",252425106.219551,252486546.190586,252478647.149626,252494995.070221,14.9060153153406,1100866512056.9,3214081039446.63,0.54392,58.5367019250519,2.91329908893276,2664.11385606394,48554102,3768458879.03816,1101821702087.42,1101798912555.41,1101846095887.02,3219264343664.7,3219238460662.75,3219292144231.2
"75","Argentina",2035,"Latin America and Caribbean",253926106.12084,253988710.402946,253980667.295781,253997310.792375,14.9060153153406,1090569311973.39,3217472318362.96,0.54392,57.7746722689941,2.97156507071142,2692.3334963063,48795199,3903832656.72421,1091585319994.09,1091562195220.19,1091610065662.79,3223100565200.03,3223072579337.04,3223130611881.7
"76","Argentina",2036,"Latin America and Caribbean",255358440.709267,255422180.938596,255413997.567091,255430928.579811,14.9060153153406,1080368429044.05,3219159131111.97,0.54392,57.0457853700795,3.03099637212565,2720.85205323857,49030717,4043510622.23521,1081445401344.55,1081421962595.5,1081470475765.42,3225239317812.05,3225209284259.88,3225271550752.81
"77","Argentina",2037,"Latin America and Caribbean",256636940.230873,256701761.619614,256693445.147038,256710648.67491,14.9060153153406,1070262962344.93,3219241058051.78,0.54392,56.3582369679632,3.09161629956816,2749.67269313739,49260992,4187643883.96235,1071401137798.18,1071377406648.34,1071426517564.61,3225780495385.54,3225748469727.45,3225814854276.27
"78","Argentina",2038,"Latin America and Caribbean",257769307.218437,257835156.633057,257826714.125304,257844175.457435,14.9060153153406,1060252019379.07,3217812566230.75,0.54392,55.7088159320747,3.15344862555952,2778.79861581819,49486455,4336398423.41987,1061451738411.86,1061427735565.76,1061477401248.48,3224818899143.89,3224784937399.88,3224855323201.96
"79","Argentina",2039,"Latin America and Caribbean",258706689.996988,258773513.864279,258764952.615698,258782656.72022,14.9060153153406,1050334715997.67,3214963266309.06,0.54392,55.1011345318978,3.21651759807072,2808.23305499048,49703885,4489618248.90873,1051596445313.37,1051572187283.66,1051622373755.95,3222444497092.45,3222408655567.72,3222482925253.97
"80","Argentina",2040,"Latin America and Caribbean",259576756.903701,259644511.756671,259635837.902232,259653772.301047,14.9060153153406,1040510176322.04,3210778156622.56,0.54392,54.5185192174396,3.28084795003213,2837.97927861682,49913231,4647410206.30848,1041834422288.32,1041809931260.13,1041860593149.47,3218742622615.59,3218704957261.48,3218782994266.66
"81","Argentina",2041,"Latin America and Caribbean",260354901.277544,260423549.883586,260414768.721165,260432922.575795,14.9060153153406,1030777532666.19,3205337855031.67,0.54392,53.9624287743571,3.34646490903277,2868.04058927573,50115747,4810007757.1596,1032164914963.8,1032140208653.77,1032191309624.04,3213794233708.72,3213754800985.9,3213836487809.81
"82","Argentina",2042,"Latin America and Caribbean",261019051.778699,261088537.878947,261079657.11196,261098014.66959,14.9060153153406,1021135925460.23,3198718819166.4,0.54392,53.4340047384314,3.41339420721343,2898.42032452826,50310111,4977406253.19001,1022587121851.86,1022562220678.52,1022613718928.58,3207676162820.31,3207635019007.27,3207720238608.44
"83","Argentina",2043,"Latin America and Caribbean",261573938.99785,261644223.196033,261635248.338116,261653798.32701,14.9060153153406,1011584503174.46,3190993555647.63,0.54392,52.9314322251165,3.4816620913577,2929.12185728864,50495463,5149634635.49945,1013100306207.09,1013075225459.36,1013127089689.06,3200461280613.64,3200418482218.54,3200507117176.69
"84","Argentina",2044,"Latin America and Caribbean",261963934.290285,262034998.655675,262025932.361241,262044669.385874,14.9060153153406,1002122422244.14,3182230818836.04,0.54392,52.4596026869984,3.55129533318485,2960.14859619868,50674191,5327054345.39199,1003703778312.9,1003678522564.27,1003730743545.29,3192218708713.4,3192174311697.96,3192266245798.23
"85","Argentina",2045,"Latin America and Caribbean",262294139.184672,262366001.734012,262356842.011742,262375770.271209,14.9060153153406,992748846995.008,3172495799632.42,0.54392,52.0059351127282,3.62232123984854,2991.50398600626,50844128,5509565514.45116,994396798704.341,994371369806.657,994423943917.076,3183014063730.29,3182968121939.86,3183063243402.54
"86","Argentina",2046,"Latin America and Caribbean",262528078.792489,262600755.225398,262591500.104033,262610623.617742,14.9060153153406,983462949569.464,3161850304826.74,0.54392,51.5735104311075,3.69476766464553,3023.19150794775,51005445,5697303222.04201,985178628836.077,985153025594.57,985205955224.117,3172909556333.29,3172862121197,3172960323291.5
"87","Argentina",2047,"Latin America and Caribbean",262682514.012632,262755996.178887,262746646.676565,262765963.206022,14.9060153153406,974263909853.459,3150352927468.93,0.54392,51.1596951538964,3.76866301793842,3055.21468013458,51158383,5890414370.94884,976048464077.356,976022692051.46,976075965470.091,3161964196705.23,3161915316902.66,3162016498591.11
"88","Argentina",2048,"Latin America and Caribbean",262763440.742302,262837728.88595,262828284.936905,262847794.550086,14.9060153153406,965150915404.064,3138059208710.07,0.54392,50.7631139323394,3.8440362782972,3087.57705794374,51304165,6089167302.06297,967005578284.547,966979640801.789,967033251026.32,3150233946478.76,3150183669084.19,3150287732632.16
"89","Argentina",2049,"Latin America and Caribbean",262665964.720932,262741047.446667,262731510.551626,262751209.98585,14.9060153153406,956123161377.716,3125021791540.85,0.54392,50.3940361988689,3.92091700386313,3120.28223441261,51439027,6293239688.92735,958049277832.93,958023173328.357,958077123293.838,3137771900964.73,3137720271194.74,3137827122713.59
"90","Argentina",2050,"Latin America and Caribbean",262466808.502492,262542701.222963,262533069.586318,262552962.379192,14.9060153153406,947179850459.134,3111290566832.29,0.54392,50.0436723543728,3.99933534394041,3153.33384063781,51563615,6502810972.24994,949178841056.48,949152566379.322,949206862276.833,3124628349270.65,3124575409847.7,3124684960580.73
"91","Armenia",2021,"Europe and central Asia",17245482.8218851,17245482.8218851,17245482.8218851,17245482.8218851,14.5793595230261,39650096525,95211701595.653,0.54867,47.0636141821068,2.26873859847214,1924,2798721,122165656.74821,39650096525,39650096525,39650096525,95211701595.653,95211701595.653,95211701595.653
"92","Armenia",2022,"Europe and central Asia",17326213.7004113,17328869.4717004,17328525.4161464,17329246.9474591,14.5793595230261,44647594691.011,96231846639.477,0.54867,52.6062377406811,2.31411337044159,2027.63093408386,2783226,130593635.700785,44655079156.8224,44654592702.1642,44655612858.7601,96249657609.788,96249657609.788,96249657609.788
"93","Armenia",2023,"Europe and central Asia",17506784.9321633,17510832.231151,17510319.2126451,17511394.5954162,14.5793595230261,47787213549.6829,97929587655.8892,0.54867,55.5459593505752,2.36039563785042,2136.84366156641,2777712,140102139.456377,47801435049.9296,47800651042.5114,47802294472.3007,97966638980.5266,97966568058.5531,97966716790.8509
"94","Armenia",2024,"Europe and central Asia",17701621.2122881,17706342.8962299,17705757.4178218,17706982.9146687,14.5793595230261,50177529971.438,100000177942.539,0.54867,57.4264029227665,2.40760355060743,2251.93883029785,2778229,150629351.023802,50197939556.7786,50196987705.659,50198980202.5453,100057876099.206,100057694420.071,100058075317.292
"95","Armenia",2025,"Europe and central Asia",17909597.8147163,17914586.2307241,17913979.9236194,17915246.1633546,14.5793595230261,52435518820.1527,102315731539.722,0.54867,59.014353762478,2.45575562161958,2373.23328169259,2777729,161888295.328594,52461976695.598,52460930503.6074,52463115883.5053,102395481170.013,102395169801.038,102395822146.682
"96","Armenia",2026,"Europe and central Asia",18116593.5326071,18121634.3561288,18121033.7360717,18122285.5019732,14.5793595230261,54795117167.0596,104844707769.29,0.54867,60.6107623435488,2.50487073405197,2501.06092295075,2776278,173929216.684436,54827826891.1244,54826724130.1426,54829023342.8693,104947929583.451,104947481254.833,104948419597.587
"97","Armenia",2027,"Europe and central Asia",18312796.6898076,18317774.4106278,18317190.2083125,18318406.9832292,14.5793595230261,57260897439.5773,107591249513.675,0.54867,62.2344208022609,2.55496814873301,2635.77364625949,2773940,186805932.780832,57300221972.9713,57299078445.7348,57301461294.531,107719436871.214,107718850183.539,107720076819.645
"98","Armenia",2028,"Europe and central Asia",18529349.0951631,18534217.6933136,18533651.6762954,18534831.0370701,14.5793595230261,59837637824.3583,110559959141.818,0.54867,63.827903300468,2.60606751170767,2777.74229750454,2770706,200570962.847351,59884054602.6714,59882874431.0266,59885334424.8725,110714705505.135,110713981432.897,110715494141.29
"99","Armenia",2029,"Europe and central Asia",18717690.8662129,18722430.8982073,18721883.353106,18723024.9030293,14.5793595230261,62878256360.6256,113755905533.227,0.54867,65.847776277671,2.65818886194182,2927.35769715872,2766779,215296067.489905,62932636454.8154,62931412260.611,62933965237.2634,113938923809.14,113938063879.046,113939859603.367
"100","Armenia",2030,"Europe and central Asia",18915406.9742797,18920018.5847199,18919487.7300392,18920595.0890294,14.5793595230261,66073382351.0513,117235357313.191,0.54867,67.8668749285176,2.71135263918066,3085.03171615775,2762161,231043964.439482,66136427760.3335,66135156637.9692,66137808620.2125,117448541732.467,117447546319.204,117449624464.954
"101","Armenia",2031,"Europe and central Asia",19096545.0927415,19101039.7477508,19100523.6236369,19101600.6836773,14.5793595230261,69430867011.796,121006665409.515,0.54867,69.9369677307465,2.76557969196427,3251.19840972518,2756896,247884878.427794,69503355443.2463,69502032430.8009,69504793514.4836,121252066954.941,121250935990.842,121253296871.33
"102","Armenia",2032,"Europe and central Asia",19273853.1207219,19278232.9572567,19277731.0551725,19278778.811286,14.5793595230261,72958960514.4984,125078907860.643,0.54867,72.034882991421,2.82089128580356,3426.31521226768,2750953,265886834.883073,73041691960.6569,73040315333.4697,73043189082.5514,125358747705.461,125357480402.825,125360125787.606
"103","Armenia",2033,"Europe and central Asia",19460119.7373081,19464394.2313514,19463905.435878,19464926.1203952,14.5793595230261,76666332258.9905,129461911625.282,0.54867,74.1354904758633,2.87730911151963,3610.86419662996,2744553,285147322.457605,76760163712.6182,76758731115.1612,76761722332.7115,129778585790.415,129777181149.485,129780113239.236
"104","Armenia",2034,"Europe and central Asia",19600228.1854792,19604398.777529,19603922.9634742,19604916.8223711,14.5793595230261,80562092176.1612,134166276257.174,0.54867,76.3565931442945,2.93485529375002,3805.35340117607,2737697,305750424.367406,80667942208.2946,80666450300.3838,80669566003.5832,134522369392.332,134520826119.914,134524047705.539
"105","Armenia",2035,"Europe and central Asia",19726580.6996366,19730653.3894396,19730189.811335,19731158.4251063,14.5793595230261,84655813113.3134,139203399501.95,0.54867,78.6352413420414,2.99355239962502,4010.31822835022,2730401,327787309.173642,84774651095.1994,84773096810.4738,84776343540.2861,139601696690.701,139600013071.286,139603527827.201
"106","Armenia",2036,"Europe and central Asia",19782042.965027,19786021.161708,19785569.3457114,19786513.6639426,14.5793595230261,88957554357.0217,144585504877.783,0.54867,81.1033217171172,3.05342344761752,4226.32291856719,2722744,351363401.547724,89090431992.6069,89088809513.5828,89092199422.8559,145029002314.002,145027176270.799,145030988641.33
"107","Armenia",2037,"Europe and central Asia",19813761.3903304,19817644.9617012,19817204.8704217,19818124.907571,14.5793595230261,93477886351.2913,150325671306.496,0.54867,83.6665125352774,3.11449191656987,4453.96210348981,2714701,376578679.713334,93625889157.9901,93624196070.7582,93627734135.1149,150817593112.665,150815621824.572,150819737803.637
"108","Armenia",2038,"Europe and central Asia",19832552.6323656,19836341.111444,19835912.7467593,19836808.4937277,14.5793595230261,98227916671.7583,156437864866.851,0.54867,86.3057811167616,3.17678175490127,4693.86244296941,2706300,403546584.082558,98392191053.7687,98390425665.7089,98394115491.2388,156981671203.607,156979551638.645,156983977645.879
