"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper"
"74773","Senegal",2031,"Sub-Saharan Africa",37101546.074344,37113479.9073458,37109010.3847616,37119909.1654089
"74796","Senegal",2032,"Sub-Saharan Africa",37977071.7643173,37989487.5816095,37984837.999135,37996174.4154244
"74819","Senegal",2033,"Sub-Saharan Africa",38858126.3761729,38871035.5738969,38866202.0260818,38877985.8730201
"74842","Senegal",2034,"Sub-Saharan Africa",39756007.7751112,39769424.7266252,39764401.9603039,39776646.2099307
"74865","Senegal",2035,"Sub-Saharan Africa",40676584.8078873,40690527.5115477,40685308.8597475,40698029.6859092
"74888","Senegal",2036,"Sub-Saharan Africa",41602442.755313,41616929.5465057,41611508.1493258,41624722.00628
"74911","Senegal",2037,"Sub-Saharan Africa",42549241.4412668,42564289.5883471,42558658.9727585,42572381.2828247
"74934","Senegal",2038,"Sub-Saharan Africa",43502578.9555204,43518205.6825043,43512359.340368,43526605.7514382
"74957","Senegal",2039,"Sub-Saharan Africa",44471987.4740947,44488211.6687628,44482142.5503387,44496929.8481306
"74980","Senegal",2040,"Sub-Saharan Africa",45496888.4505016,45513731.2948567,45507431.4245261,45522778.8538795
"75003","Senegal",2041,"Sub-Saharan Africa",46540143.9872364,46557623.4681867,46551086.1147327,46567009.9462702
"75026","Senegal",2042,"Sub-Saharan Africa",47592051.8930528,47610185.8581262,47603404.449194,47619920.4017894
"75049","Senegal",2043,"Sub-Saharan Africa",48649092.6731203,48667899.0585777,48660866.8729468,48677990.913227
"75072","Senegal",2044,"Sub-Saharan Africa",49718914.285249,49738414.2706794,49731123.4091342,49748874.499764
"75095","Senegal",2045,"Sub-Saharan Africa",50791747.6080745,50811967.3106176,50804408.107415,50822809.2837132
"75118","Senegal",2046,"Sub-Saharan Africa",51849211.6213894,51870171.3312641,51862336.0818598,51881405.7772123
"75141","Senegal",2047,"Sub-Saharan Africa",52902129.4494845,52923852.0913274,52915732.2187343,52935491.1768527
"75164","Senegal",2048,"Sub-Saharan Africa",53981206.1890157,54003712.2900821,53995300.1150901,54015766.9042259
"75187","Senegal",2049,"Sub-Saharan Africa",55147840.7202047,55171159.3556321,55162444.1199915,55183645.1136255
"75210","Senegal",2050,"Sub-Saharan Africa",56338288.0106782,56362445.827424,56353417.475155,56375377.4057172
"75233","Serbia",2021,"Europe and central Asia",47052776.4317743,47052776.4317743,47052776.4317743,47052776.4317743
"75256","Serbia",2022,"Europe and central Asia",47028426.8060105,47036002.8998426,47033853.6951013,47038563.4934208
"75279","Serbia",2023,"Europe and central Asia",46943788.6539087,46955290.9954164,46952105.3842044,46959003.156832
"75302","Serbia",2024,"Europe and central Asia",46763241.3557649,46776739.7014859,46773060.5856844,46780969.5524416
"75325","Serbia",2025,"Europe and central Asia",46586527.2245376,46601095.5847313,46597161.463033,46605588.8826105
"75348","Serbia",2026,"Europe and central Asia",46396357.3934129,46411491.030458,46407423.6816059,46416123.4598188
"75371","Serbia",2027,"Europe and central Asia",46237889.5591595,46253374.9595928,46249220.4794132,46258102.043558
"75394","Serbia",2028,"Europe and central Asia",46042449.2256039,46058224.2416216,46053993.3213559,46063035.7667731
"75417","Serbia",2029,"Europe and central Asia",45771845.9097424,45787858.8826378,45783562.9184388,45792742.3683642
"75440","Serbia",2030,"Europe and central Asia",45453440.7854588,45469678.8038149,45465319.9287388,45474633.5500979
"75463","Serbia",2031,"Europe and central Asia",45141129.513372,45157561.9849786,45153148.5140254,45162579.3328092
"75486","Serbia",2032,"Europe and central Asia",44845783.40093,44862402.5428135,44857936.3379568,44867480.6475265
"75509","Serbia",2033,"Europe and central Asia",44504003.1391546,44520810.1059096,44516290.5014078,44525950.612517
"75532","Serbia",2034,"Europe and central Asia",44115057.5151452,44132040.3322898,44127470.4617944,44137239.9161879
"75555","Serbia",2035,"Europe and central Asia",43694300.1706861,43711432.2217858,43706819.3166736,43716683.0447666
"75578","Serbia",2036,"Europe and central Asia",43296341.6471786,43313646.0997496,43308983.2922411,43318956.3903636
"75601","Serbia",2037,"Europe and central Asia",42925709.532606,42943169.6748106,42938461.4594768,42948534.7911598
"75624","Serbia",2038,"Europe and central Asia",42512002.538637,42529563.8609379,42524825.1114423,42534966.2904681
"75647","Serbia",2039,"Europe and central Asia",42042701.2372747,42060323.3947923,42055564.9591334,42065750.8340864
"75670","Serbia",2040,"Europe and central Asia",41514079.0850776,41531699.7964084,41526938.638433,41537132.4957513
"75693","Serbia",2041,"Europe and central Asia",40974812.7283698,40992392.5293609,40987639.7491484,40997817.8817631
"75716","Serbia",2042,"Europe and central Asia",40473874.8432404,40491381.4394797,40486646.6040792,40496787.4187083
"75739","Serbia",2043,"Europe and central Asia",39967171.7376036,39984607.128544,39979888.8690076,39989996.113679
"75762","Serbia",2044,"Europe and central Asia",39436045.4625293,39453375.0066141,39448682.1653558,39458737.4373408
"75785","Serbia",2045,"Europe and central Asia",38876747.3882685,38893953.8997279,38889290.5119258,38899286.2433649
"75808","Serbia",2046,"Europe and central Asia",38302274.9349312,38318509.2889577,38314704.2060377,38322783.97811
"75831","Serbia",2047,"Europe and central Asia",37739147.6615899,37755206.5082235,37751460.8977516,37759432.1434979
"75854","Serbia",2048,"Europe and central Asia",37166143.4615555,37181966.359686,37178292.256699,37186129.3229615
"75877","Serbia",2049,"Europe and central Asia",36597429.6816581,36612980.0703595,36609386.0905926,36617070.2009705
"75900","Serbia",2050,"Europe and central Asia",36037857.4754864,36053093.4793103,36049569.1385861,36057110.1715318
"75923","Sierra Leone",2021,"Sub-Saharan Africa",17049639.3879198,17049639.3879198,17049639.3879198,17049639.3879198
"75946","Sierra Leone",2022,"Sub-Saharan Africa",17347231.2309023,17348741.6385109,17348142.3162652,17349648.7180306
"75969","Sierra Leone",2023,"Sub-Saharan Africa",17640708.0911497,17643186.5163303,17642206.0037664,17644662.3481996
"75992","Sierra Leone",2024,"Sub-Saharan Africa",17933445.9235595,17936572.99331,17935336.630428,17938421.8419897
"76015","Sierra Leone",2025,"Sub-Saharan Africa",18220946.4133959,18224521.9277751,18223106.3222856,18226626.6818845
"76038","Sierra Leone",2026,"Sub-Saharan Africa",18504876.1570375,18508783.1814947,18507230.3758142,18511079.6151347
"76061","Sierra Leone",2027,"Sub-Saharan Africa",18788747.1978888,18792912.5471639,18791248.8183172,18795361.959677
"76084","Sierra Leone",2028,"Sub-Saharan Africa",19067381.4823762,19071754.7709987,19070000.9542601,19074328.5070198
"76107","Sierra Leone",2029,"Sub-Saharan Africa",19337046.6047038,19341597.4642409,19339767.306307,19344277.1973876
"76130","Sierra Leone",2030,"Sub-Saharan Africa",19592995.1469296,19597702.7576173,19595807.0918342,19600475.0986393
"76153","Sierra Leone",2031,"Sub-Saharan Africa",19840026.4707096,19844878.6917166,19842924.9648497,19847734.7935809
"76176","Sierra Leone",2032,"Sub-Saharan Africa",20082380.6547561,20087375.1064633,20085365.3585615,20090312.8555782
"76199","Sierra Leone",2033,"Sub-Saharan Africa",20314716.5044124,20319852.5631307,20317787.9172199,20322870.9568909
"76222","Sierra Leone",2034,"Sub-Saharan Africa",20533090.9804131,20538370.0412317,20536250.2659147,20541469.6579481
"76245","Sierra Leone",2035,"Sub-Saharan Africa",20731853.7424825,20737276.3806576,20735101.4685141,20740457.3848775
"76268","Sierra Leone",2036,"Sub-Saharan Africa",20914721.9006456,20920290.1511585,20918059.39967,20923553.6052308
"76291","Sierra Leone",2037,"Sub-Saharan Africa",21086520.0377317,21092237.1191065,21089949.3429056,21095584.7848883
"76314","Sierra Leone",2038,"Sub-Saharan Africa",21242361.9525539,21248229.8074079,21245884.3328817,21251662.681308
"76337","Sierra Leone",2039,"Sub-Saharan Africa",21378473.7573039,21384493.2268161,21382089.8088923,21388011.6442312
"76360","Sierra Leone",2040,"Sub-Saharan Africa",21492410.5897989,21498580.9348278,21496119.9388802,21502184.3074859
"76383","Sierra Leone",2041,"Sub-Saharan Africa",21583325.5583588,21589646.9666233,21587128.4175646,21593335.2791379
"76406","Sierra Leone",2042,"Sub-Saharan Africa",21656244.3996597,21662718.4591437,21660141.8248287,21666492.4879538
"76429","Sierra Leone",2043,"Sub-Saharan Africa",21709521.4762605,21716147.9834339,21713513.4253686,21720007.4851125
"76452","Sierra Leone",2044,"Sub-Saharan Africa",21739150.0063417,21745926.9923083,21743235.3883974,21749870.6858465
"76475","Sierra Leone",2045,"Sub-Saharan Africa",21761302.1409725,21768226.5818065,21765479.1818729,21772252.6019102
"76498","Sierra Leone",2046,"Sub-Saharan Africa",21758503.9587636,21765573.1324821,21762771.0928446,21769679.7416679
"76521","Sierra Leone",2047,"Sub-Saharan Africa",21732377.1775106,21739589.6721085,21736733.633896,21743775.9224113
"76544","Sierra Leone",2048,"Sub-Saharan Africa",21684239.8182352,21691593.0844349,21688684.1121644,21695857.3615396
"76567","Sierra Leone",2049,"Sub-Saharan Africa",21615632.4267847,21623122.5023149,21620162.1828958,21627462.4335018
"76590","Sierra Leone",2050,"Sub-Saharan Africa",21526892.0587377,21534513.8834163,21531504.2279139,21538926.5270695
"76613","Singapore",2021,"East Asia and Pacific",44714402.3970208,44714402.3970208,44714402.3970208,44714402.3970208
"76636","Singapore",2022,"East Asia and Pacific",44889651.8362328,44895605.569073,44894686.2506068,44896613.0400526
"76659","Singapore",2023,"East Asia and Pacific",45099978.4358889,45109265.691065,45107887.4764474,45110744.9339681
"76682","Singapore",2024,"East Asia and Pacific",45290580.0224371,45301539.9748411,45299968.9139131,45303193.7825165
"76705","Singapore",2025,"East Asia and Pacific",45462234.8770116,45473851.5456046,45472239.6093118,45475520.5542901
"76728","Singapore",2026,"East Asia and Pacific",45600966.6287812,45612638.5282409,45611067.838398,45614243.6705215
"76751","Singapore",2027,"East Asia and Pacific",45722634.3962889,45734044.1047609,45732546.8358514,45735560.5828566
"76774","Singapore",2028,"East Asia and Pacific",45815862.5270314,45826857.6735812,45825441.0769281,45828284.910728
"76797","Singapore",2029,"East Asia and Pacific",45887393.0406535,45897922.2221593,45896581.7885036,45899268.4569829
"76820","Singapore",2030,"East Asia and Pacific",45933834.7389657,45943900.3654568,45942628.2637905,45945174.5260688
"76843","Singapore",2031,"East Asia and Pacific",45954407.3892654,45964030.6821003,45962820.9137942,45965238.9547079
"76866","Singapore",2032,"East Asia and Pacific",45905685.2984605,45914877.2505209,45913727.2963838,45916022.3572881
"76889","Singapore",2033,"East Asia and Pacific",45812642.2171377,45821428.2582221,45820334.411807,45822514.0974975
"76912","Singapore",2034,"East Asia and Pacific",45673050.5174159,45681453.3158574,45680412.4157775,45682483.2040682
"76935","Singapore",2035,"East Asia and Pacific",45452082.5792728,45460112.0810118,45459122.526448,45461087.7747698
"76958","Singapore",2036,"East Asia and Pacific",45185323.2939202,45192994.119637,45192053.8408103,45193917.8483164
"76981","Singapore",2037,"East Asia and Pacific",44872855.1571393,44880182.5992377,44879289.44321,44881056.6537133
"77004","Singapore",2038,"East Asia and Pacific",44518439.9168912,44525438.9994233,44524590.8379831,44526265.680592
"77027","Singapore",2039,"East Asia and Pacific",44150339.1692863,44157026.6317215,44156221.1516649,44157808.4419705
"77050","Singapore",2040,"East Asia and Pacific",43744728.6313866,43751117.509403,43750352.7589442,43751856.6099382
"77073","Singapore",2041,"East Asia and Pacific",43290241.796209,43296347.5035692,43295621.2345227,43297046.3676755
"77096","Singapore",2042,"East Asia and Pacific",42807603.3705341,42813439.7114327,42812749.8388525,42814100.6589469
"77119","Singapore",2043,"East Asia and Pacific",42320947.396492,42326529.0807085,42325873.475151,42327154.4736138
"77142","Singapore",2044,"East Asia and Pacific",41846280.3578329,41851622.2956473,41850998.8549893,41852214.448917
"77165","Singapore",2045,"East Asia and Pacific",41390963.646225,41396079.1716349,41395486.0242479,41396640.1649017
"77188","Singapore",2046,"East Asia and Pacific",40882879.1325407,40887778.5256422,40887214.1764227,40888310.0134848
"77211","Singapore",2047,"East Asia and Pacific",40399034.8206739,40403729.6399893,40403192.4367708,40404233.4549969
"77234","Singapore",2048,"East Asia and Pacific",39936164.5940461,39940666.1126608,39940154.4219755,39941144.0403296
"77257","Singapore",2049,"East Asia and Pacific",39498500.5643959,39502820.6044776,39502332.7030785,39503274.4957314
"77280","Singapore",2050,"East Asia and Pacific",39093152.6544363,39097303.4723401,39096837.5530011,39097735.2607971
"77303","Slovakia",2021,"Europe and central Asia",43355224.8968219,43355224.8968219,43355224.8968219,43355224.8968219
"77326","Slovakia",2022,"Europe and central Asia",43381412.1604264,43385899.1713561,43384503.2596067,43387588.8377089
"77349","Slovakia",2023,"Europe and central Asia",46405358.8878937,46412446.4607473,46410303.4929571,46414990.9717242
"77372","Slovakia",2024,"Europe and central Asia",45718009.1248923,45726315.9857745,45723851.7111815,45729197.5788052
"77395","Slovakia",2025,"Europe and central Asia",45148771.4000689,45157714.6403783,45155092.4390228,45160755.8513246
"77418","Slovakia",2026,"Europe and central Asia",44743817.1326103,44753104.0717166,44750398.8628085,44756230.1165684
"77441","Slovakia",2027,"Europe and central Asia",44541824.2554292,44551341.9411888,44548578.2237914,44554531.5068028
"77464","Slovakia",2028,"Europe and central Asia",44425081.9866672,44434800.6641669,44431982.418849,44438051.6493098
"77487","Slovakia",2029,"Europe and central Asia",44326879.0092046,44336769.5012846,44333903.1950217,44340075.1054898
