"","location","year","gdp"
"15131","United Republic of Tanzania","2029","256357629329.514"
"16175","United Republic of Tanzania","2030","272206542774.779"
"17129","United Republic of Tanzania","2031","289035290750.627"
"18131","United Republic of Tanzania","2032","306904450009.568"
"19128","United Republic of Tanzania","2033","325878342368.028"
"20128","United Republic of Tanzania","2034","346025266239.127"
"21128","United Republic of Tanzania","2035","367417742479.611"
"22127","United Republic of Tanzania","2036","390132775435.891"
"23127","United Republic of Tanzania","2037","414252130128.848"
"24127","United Republic of Tanzania","2038","439862626575.16"
"25127","United Republic of Tanzania","2039","467056452304.589"
"26127","United Republic of Tanzania","2040","495931494198.166"
"27132","United Republic of Tanzania","2041","526591690841.756"
"28133","United Republic of Tanzania","2042","559147406663.339"
"29132","United Republic of Tanzania","2043","593715829200.749"
"30132","United Republic of Tanzania","2044","630421390929.872"
"31132","United Republic of Tanzania","2045","669396217171.724"
"32133","United Republic of Tanzania","2046","710780601690.686"
"33130","United Republic of Tanzania","2047","754723511695.868"
"34131","United Republic of Tanzania","2048","801383124063.397"
"35129","United Republic of Tanzania","2049","850927394709.818"
"36131","United Republic of Tanzania","2050","903534663166.125"
"13201","Uganda","2019","96636070870"
"15881","Uganda","2020","99488097436"
"18561","Uganda","2021","1.03e+11"
"8174","Uganda","2022","109627020000"
"9131","Uganda","2023","114634782273.6"
"10146","Uganda","2024","121205647993.523"
"11166","Uganda","2025","130258497842.159"
"12132","Uganda","2026","139135614470.102"
"13163","Uganda","2027","148603793034.792"
"14142","Uganda","2028","157992580678.73"
"15132","Uganda","2029","166137366586.48"
"16176","Uganda","2030","174702030042.898"
"17130","Uganda","2031","183708216448.841"
"18132","Uganda","2032","193178687062.35"
"19129","Uganda","2033","203137376522.98"
"20129","Uganda","2034","213609453341.612"
"21129","Uganda","2035","224621383508.616"
"22128","Uganda","2036","236200997381.121"
"23128","Uganda","2037","248377560018.44"
"24128","Uganda","2038","261181845143.405"
"25128","Uganda","2039","274646212916.533"
"26128","Uganda","2040","288804691719.586"
"27133","Uganda","2041","303693064155.206"
"28134","Uganda","2042","319348957479.984"
"29133","Uganda","2043","335811938699.505"
"30133","Uganda","2044","353123614565.7"
"31133","Uganda","2045","371327736729.239"
"32134","Uganda","2046","390470312312.702"
"33131","Uganda","2047","410599720183.987"
"34132","Uganda","2048","431766833223.813"
"35130","Uganda","2049","454025146896.314"
"36132","Uganda","2050","477430914447.669"
"13211","Ukraine","2019","5.38e+11"
"15891","Ukraine","2020","5.18e+11"
"18571","Ukraine","2021","5.36e+11"
"8175","Ukraine","2022","380190160000"
"9132","Ukraine","2023","387793963200"
"10147","Ukraine","2024","400203370022.4"
"11167","Ukraine","2025","426216589073.856"
"12133","Ukraine","2026","447527418527.549"
"13164","Ukraine","2027","465428515268.651"
"14143","Ukraine","2028","484045655879.397"
"15133","Ukraine","2029","497789379638.728"
"16177","Ukraine","2030","511923335064.18"
"17131","Ukraine","2031","526458602177.145"
"18133","Ukraine","2032","541406575598.993"
"19130","Ukraine","2033","556778973483.65"
"20130","Ukraine","2034","572587846703.803"
"21130","Ukraine","2035","588845588297.93"
"22129","Ukraine","2036","605564943185.568"
"23129","Ukraine","2037","622759018158.427"
"24129","Ukraine","2038","640441292155.188"
"25129","Ukraine","2039","658625626828.037"
"26129","Ukraine","2040","677326277409.221"
"27134","Ukraine","2041","696557903886.141"
"28135","Ukraine","2042","716335582493.745"
"29134","Ukraine","2043","736674817533.231"
"30134","Ukraine","2044","757591553526.322"
"31134","Ukraine","2045","779102187714.644"
"32135","Ukraine","2046","801223582914.001"
"33132","Ukraine","2047","823973080733.634"
"34133","Ukraine","2048","847368515170.813"
"35131","Ukraine","2049","871428226591.431"
"36133","Ukraine","2050","896171076107.552"
"13231","Uruguay","2019","80748777996"
"15911","Uruguay","2020","75691500749"
"18591","Uruguay","2021","79685407343"
"8176","Uruguay","2022","83607523092.4225"
"9133","Uruguay","2023","84442762248.1158"
"10148","Uruguay","2024","87187152021.1796"
"11168","Uruguay","2025","89715579429.7938"
"12134","Uruguay","2026","92048184494.9684"
"13165","Uruguay","2027","94257340922.8476"
"14144","Uruguay","2028","96331002423.1502"
"15134","Uruguay","2029","97371815312.2788"
"16178","Uruguay","2030","98423873713.682"
"17132","Uruguay","2031","99487299130.0311"
"18134","Uruguay","2032","100562214376.779"
"19131","Uruguay","2033","101648743596.343"
"20131","Uruguay","2034","102747012272.444"
"21131","Uruguay","2035","103857147244.598"
"22130","Uruguay","2036","104979276722.764"
"23130","Uruguay","2037","106113530302.152"
"24130","Uruguay","2038","107260038978.188"
"25131","Uruguay","2039","108418935161.647"
"26130","Uruguay","2040","109590352693.94"
"27135","Uruguay","2041","110774426862.575"
"28136","Uruguay","2042","111971294416.781"
"29135","Uruguay","2043","113181093583.299"
"30135","Uruguay","2044","114403964082.349"
"31135","Uruguay","2045","115640047143.763"
"32136","Uruguay","2046","116889485523.299"
"33133","Uruguay","2047","118152423519.126"
"34134","Uruguay","2048","119429006988.488"
"35132","Uruguay","2049","120719383364.553"
"36134","Uruguay","2050","122023701673.435"
"13241","United States of America","2019","2.05e+13"
"15921","United States of America","2020","1.99e+13"
"18601","United States of America","2021","2.11e+13"
"8177","United States of America","2022","2.1535082e+13"
"9134","United States of America","2023","21984088459700"
"10149","United States of America","2024","22308353764480.6"
"11169","United States of America","2025","22713919635918.9"
"12135","United States of America","2026","23182734937204.3"
"13166","United States of America","2027","23674208917873"
"14145","United States of America","2028","24176575631110.3"
"15135","United States of America","2029","24738470840059.8"
"16179","United States of America","2030","25313425227888"
"17133","United States of America","2031","25901742306976.3"
"18135","United States of America","2032","26503732643730.5"
"19132","United States of America","2033","27119714022525.4"
"20132","United States of America","2034","27750011613460.1"
"21132","United States of America","2035","28394958144011.5"
"22131","United States of America","2036","29054894074677.9"
"23131","United States of America","2037","29730167778704.4"
"24131","United States of America","2038","30421135725985.7"
"25132","United States of America","2039","31128162671242.5"
"26131","United States of America","2040","31851621846571.9"
"27136","United States of America","2041","32591895158472.6"
"28137","United States of America","2042","33349373389449.4"
"29136","United States of America","2043","34124456404303.1"
"30136","United States of America","2044","34917553361215"
"31136","United States of America","2045","35729082927737.2"
"32137","United States of America","2046","36559473501802.7"
"33134","United States of America","2047","37409163437872.3"
"34135","United States of America","2048","38278601278337.3"
"35133","United States of America","2049","39168245990300.1"
"36135","United States of America","2050","40078567207858.6"
"13301","Viet Nam","2019","9.82e+11"
"15981","Viet Nam","2020","1.01e+12"
"18661","Viet Nam","2021","1.04e+12"
"8178","Viet Nam","2022","1.123408e+12"
"9135","Viet Nam","2023","1176208176000"
"10150","Viet Nam","2024","1244428250208"
"11170","Viet Nam","2025","1330816459337.44"
"12136","Viet Nam","2026","1421897537814.49"
"13167","Viet Nam","2027","1519169548376.38"
"14146","Viet Nam","2028","1622944020225.97"
"15136","Viet Nam","2029","1738387958966.05"
"16180","Viet Nam","2030","1862043704660.49"
"17134","Viet Nam","2031","1994495383025.99"
"18136","Viet Nam","2032","2136368670056.17"
"19133","Viet Nam","2033","2288333747593.38"
"20133","Viet Nam","2034","2451108469137.53"
"21133","Viet Nam","2035","2625461750846.54"
"22132","Viet Nam","2036","2812217203746.85"
"23132","Viet Nam","2037","3012257024311.92"
"24132","Viet Nam","2038","3226526161786.93"
"25133","Viet Nam","2039","3456036781945.44"
"26132","Viet Nam","2040","3701873048363.81"
"27137","Viet Nam","2041","3965196243799.33"
"28138","Viet Nam","2042","4247250255864.29"
"29137","Viet Nam","2043","4549367452909.4"
"30137","Viet Nam","2044","4872974977873"
"31137","Viet Nam","2045","5219601489827"
"32138","Viet Nam","2046","5590884385065.33"
"33135","Viet Nam","2047","5988577531845.89"
"34136","Viet Nam","2048","6414559555323.44"
"35134","Viet Nam","2049","6870842711809.8"
"36136","Viet Nam","2050","7359582394281.7"
"13351","Yemen","2019","62471507488"
"1603","Yemen","2020","57161373948"
"18711","Yemen","2021","56589962229"
"8179","Yemen","2022","57438811662.435"
"9136","Yemen","2023","57151617604.1228"
"10152","Yemen","2024","58294649956.2053"
"11172","Yemen","2025","62375275453.1397"
"12137","Yemen","2026","66429668357.5938"
"13168","Yemen","2027","70415448459.0494"
"14147","Yemen","2028","74288298124.2971"
"15137","Yemen","2029","72052857860.7311"
"16181","Yemen","2030","69884685165.519"
"17135","Yemen","2031","67781755862.1144"
"18137","Yemen","2032","65742106684.3145"
"19134","Yemen","2033","63763833443.3812"
"20134","Yemen","2034","61845089250.3165"
"21134","Yemen","2035","59984082791.632"
"22133","Yemen","2036","58179076657.0032"
"23133","Yemen","2037","56428385717.2464"
"24133","Yemen","2038","54730375551.1054"
"25134","Yemen","2039","53083460919.378"
"26133","Yemen","2040","51486104284.9581"
"27138","Yemen","2041","49936814377.4119"
"28139","Yemen","2042","48434144800.7484"
"29138","Yemen","2043","46976692683.0835"
"30138","Yemen","2044","45563097366.9379"
"31138","Yemen","2045","44192039138.946"
"32139","Yemen","2046","42862237997.7892"
"33136","Yemen","2047","41572452459.2042"
"34137","Yemen","2048","40321478396.9502"
"35135","Yemen","2049","39108147918.6528"
"36137","Yemen","2050","37931328275.4759"
"13361","South Africa","2019","8.05e+11"
"1604","South Africa","2020","7.57e+11"
"18721","South Africa","2021","7.92e+11"
"8180","South Africa","2022","807127200000"
"9137","South Africa","2023","814625411688"
"10153","South Africa","2024","829394570401.903"
"11173","South Africa","2025","842739529039.67"
"12138","South Africa","2026","854537882446.225"
"13169","South Africa","2027","866501412800.472"
"14148","South Africa","2028","878632432579.679"
"15138","South Africa","2029","886728709783.905"
"16182","South Africa","2030","894899591227.784"
"17136","South Africa","2031","903145764362.158"
"18138","South Africa","2032","911467922972.477"
"19135","South Africa","2033","919866767237.17"
"20135","South Africa","2034","928343003786.555"
"21135","South Africa","2035","936897345762.291"
"22134","South Africa","2036","945530512877.377"
"23134","South Africa","2037","954243231476.704"
"24134","South Africa","2038","963036234598.167"
"25135","South Africa","2039","971910262034.336"
"26134","South Africa","2040","980866060394.702"
"27139","South Africa","2041","989904383168.488"
"28140","South Africa","2042","999025990788.047"
"29139","South Africa","2043","1008231650692.84"
"30139","South Africa","2044","1017522137393.99"
"31139","South Africa","2045","1026898232539.48"
"32140","South Africa","2046","1036360724979.87"
"33137","South Africa","2047","1045910410834.71"
"34138","South Africa","2048","1055548093559.49"
"35136","South Africa","2049","1065274584013.25"
"36138","South Africa","2050","1075090700526.8"
"13371","Zambia","2019","61985566660"
"1605","Zambia","2020","60259234496"
"18731","Zambia","2021","64016350790"
"8181","Zambia","2022","67048805326.9223"
"9138","Zambia","2023","69431719868.2411"
"10154","Zambia","2024","72427004263.357"
"11174","Zambia","2025","75669561244.2275"
"12139","Zambia","2026","79195006102.596"
"13170","Zambia","2027","83161883958.275"
"14149","Zambia","2028","87436404793.7303"
"15139","Zambia","2029","90220435262.4066"
"16183","Zambia","2030","93093111023.2676"
"17137","Zambia","2031","96057254598.5216"
"18139","Zambia","2032","99115778381.2705"
"19136","Zambia","2033","102271687497.056"
"20136","Zambia","2034","105528082756.518"
"21136","Zambia","2035","108888163702.072"
"22135","Zambia","2036","112355231751.587"
"23135","Zambia","2037","115932693442.167"
"24135","Zambia","2038","119624063777.214"
"25136","Zambia","2039","123432969680.062"
"26135","Zambia","2040","127363153557.58"
